team1,team2,season_start,team1_wins,team_1_home
San Antonio Spurs,Brooklyn Nets,2014,0,0
San Antonio Spurs,Memphis Grizzlies,2014,1,0
San Antonio Spurs,Minnesota Timberwolves,2014,1,1
San Antonio Spurs,Utah Jazz,2014,0,0
San Antonio Spurs,New York Knicks,2014,1,1
San Antonio Spurs,Los Angeles Lakers,2014,0,1
San Antonio Spurs,Denver Nuggets,2014,1,0
San Antonio Spurs,Portland Trail Blazers,2014,0,0
San Antonio Spurs,Memphis Grizzlies,2014,0,1
San Antonio Spurs,Portland Trail Blazers,2014,0,1
San Antonio Spurs,Dallas Mavericks,2014,0,0
San Antonio Spurs,Los Angeles Clippers,2014,1,1
San Antonio Spurs,Oklahoma City Thunder,2014,0,1
San Antonio Spurs,New Orleans Pelicans,2014,0,0
San Antonio Spurs,Houston Rockets,2014,1,1
San Antonio Spurs,Memphis Grizzlies,2014,0,0
San Antonio Spurs,New Orleans Pelicans,2014,1,1
San Antonio Spurs,Washington Wizards,2014,1,1
San Antonio Spurs,Detroit Pistons,2014,0,1
San Antonio Spurs,Phoenix Suns,2014,1,1
San Antonio Spurs,Minnesota Timberwolves,2014,1,0
San Antonio Spurs,Washington Wizards,2014,0,0
San Antonio Spurs,Charlotte Hornets,2014,1,0
San Antonio Spurs,Portland Trail Blazers,2014,1,1
San Antonio Spurs,Utah Jazz,2014,1,1
San Antonio Spurs,Denver Nuggets,2014,1,0
San Antonio Spurs,Chicago Bulls,2014,0,0
San Antonio Spurs,Los Angeles Lakers,2014,1,1
San Antonio Spurs,Milwaukee Bucks,2014,1,1
San Antonio Spurs,Charlotte Hornets,2014,1,1
San Antonio Spurs,Los Angeles Clippers,2014,0,1
San Antonio Spurs,Orlando Magic,2014,1,1
San Antonio Spurs,Miami Heat,2014,1,1
San Antonio Spurs,Toronto Raptors,2014,0,0
San Antonio Spurs,Indiana Pacers,2014,1,0
San Antonio Spurs,Detroit Pistons,2014,1,0
San Antonio Spurs,Los Angeles Clippers,2014,0,0
San Antonio Spurs,Golden State Warriors,2014,0,0
San Antonio Spurs,Utah Jazz,2014,0,0
San Antonio Spurs,Portland Trail Blazers,2014,0,0
San Antonio Spurs,Sacramento Kings,2014,1,0
San Antonio Spurs,Phoenix Suns,2014,1,0
San Antonio Spurs,Sacramento Kings,2014,1,1
San Antonio Spurs,Denver Nuggets,2014,1,1
San Antonio Spurs,Chicago Bulls,2014,1,1
San Antonio Spurs,Toronto Raptors,2014,1,1
San Antonio Spurs,Cleveland Cavaliers,2014,0,1
San Antonio Spurs,Minnesota Timberwolves,2014,1,1
San Antonio Spurs,New York Knicks,2014,0,0
San Antonio Spurs,Milwaukee Bucks,2014,1,0
San Antonio Spurs,Boston Celtics,2014,1,1
San Antonio Spurs,Atlanta Hawks,2014,1,0
San Antonio Spurs,Dallas Mavericks,2014,0,0
San Antonio Spurs,Oklahoma City Thunder,2014,1,1
San Antonio Spurs,Dallas Mavericks,2014,1,1
San Antonio Spurs,Memphis Grizzlies,2014,1,1
San Antonio Spurs,Miami Heat,2014,1,0
San Antonio Spurs,Orlando Magic,2014,1,0
San Antonio Spurs,Denver Nuggets,2014,1,1
San Antonio Spurs,Golden State Warriors,2014,1,1
San Antonio Spurs,Oklahoma City Thunder,2014,1,0
San Antonio Spurs,Houston Rockets,2014,1,1
San Antonio Spurs,Houston Rockets,2014,1,0
San Antonio Spurs,Phoenix Suns,2014,1,1
San Antonio Spurs,New Orleans Pelicans,2014,0,0
Toronto Raptors,Atlanta Hawks,2014,1,1
Toronto Raptors,Orlando Magic,2014,1,0
Toronto Raptors,Miami Heat,2014,0,0
Toronto Raptors,Oklahoma City Thunder,2014,1,1
Toronto Raptors,Boston Celtics,2014,1,0
Toronto Raptors,Washington Wizards,2014,1,1
Toronto Raptors,Philadelphia 76ers,2014,1,1
Toronto Raptors,Orlando Magic,2014,1,1
Toronto Raptors,Chicago Bulls,2014,0,1
Toronto Raptors,Utah Jazz,2014,1,1
Toronto Raptors,Memphis Grizzlies,2014,1,1
Toronto Raptors,Milwaukee Bucks,2014,1,1
Toronto Raptors,Cleveland Cavaliers,2014,1,0
Toronto Raptors,Phoenix Suns,2014,1,1
Toronto Raptors,Atlanta Hawks,2014,1,0
Toronto Raptors,Dallas Mavericks,2014,0,1
Toronto Raptors,Los Angeles Lakers,2014,0,0
Toronto Raptors,Sacramento Kings,2014,1,0
Toronto Raptors,Utah Jazz,2014,1,0
Toronto Raptors,Cleveland Cavaliers,2014,0,1
Toronto Raptors,Denver Nuggets,2014,1,1
Toronto Raptors,Cleveland Cavaliers,2014,0,0
Toronto Raptors,Indiana Pacers,2014,1,1
Toronto Raptors,New York Knicks,2014,1,0
Toronto Raptors,Orlando Magic,2014,1,1
Toronto Raptors,Brooklyn Nets,2014,1,1
Toronto Raptors,Detroit Pistons,2014,1,0
Toronto Raptors,New York Knicks,2014,1,1
Toronto Raptors,Chicago Bulls,2014,0,0
Toronto Raptors,Los Angeles Clippers,2014,1,0
Toronto Raptors,Denver Nuggets,2014,1,0
Toronto Raptors,Portland Trail Blazers,2014,0,0
Toronto Raptors,Golden State Warriors,2014,0,0
Toronto Raptors,Phoenix Suns,2014,0,0
Toronto Raptors,Charlotte Hornets,2014,0,1
Toronto Raptors,Boston Celtics,2014,1,1
Toronto Raptors,Detroit Pistons,2014,0,1
Toronto Raptors,Philadelphia 76ers,2014,1,1
Toronto Raptors,Atlanta Hawks,2014,0,1
Toronto Raptors,New Orleans Pelicans,2014,0,1
Toronto Raptors,Milwaukee Bucks,2014,1,0
Toronto Raptors,Memphis Grizzlies,2014,0,0
Toronto Raptors,Philadelphia 76ers,2014,1,0
Toronto Raptors,Detroit Pistons,2014,1,1
Toronto Raptors,Indiana Pacers,2014,1,0
Toronto Raptors,Sacramento Kings,2014,1,1
Toronto Raptors,Brooklyn Nets,2014,1,0
Toronto Raptors,Washington Wizards,2014,1,0
Toronto Raptors,Milwaukee Bucks,2014,0,1
Toronto Raptors,Brooklyn Nets,2014,0,1
Toronto Raptors,Los Angeles Clippers,2014,1,1
Toronto Raptors,San Antonio Spurs,2014,1,1
Toronto Raptors,Washington Wizards,2014,1,1
Toronto Raptors,Atlanta Hawks,2014,1,0
Toronto Raptors,Houston Rockets,2014,0,0
Toronto Raptors,New Orleans Pelicans,2014,0,0
Toronto Raptors,Dallas Mavericks,2014,0,0
Toronto Raptors,Golden State Warriors,2014,0,1
Toronto Raptors,New York Knicks,2014,0,0
Toronto Raptors,Philadelphia 76ers,2014,1,0
Toronto Raptors,Cleveland Cavaliers,2014,0,1
Toronto Raptors,Charlotte Hornets,2014,0,0
Toronto Raptors,Oklahoma City Thunder,2014,0,0
Toronto Raptors,San Antonio Spurs,2014,0,0
Toronto Raptors,Miami Heat,2014,1,1
Toronto Raptors,Portland Trail Blazers,2014,0,1
Toronto Raptors,Indiana Pacers,2014,1,0
Toronto Raptors,Minnesota Timberwolves,2014,1,1
Toronto Raptors,Chicago Bulls,2014,0,0
Toronto Raptors,New York Knicks,2014,1,1
Toronto Raptors,Detroit Pistons,2014,0,0
Toronto Raptors,Chicago Bulls,2014,0,1
Toronto Raptors,Los Angeles Lakers,2014,1,1
Toronto Raptors,Houston Rockets,2014,1,1
Toronto Raptors,Minnesota Timberwolves,2014,1,0
Toronto Raptors,Brooklyn Nets,2014,0,0
Toronto Raptors,Boston Celtics,2014,0,1
Toronto Raptors,Charlotte Hornets,2014,1,0
Toronto Raptors,Orlando Magic,2014,1,0
Toronto Raptors,Miami Heat,2014,1,0
Toronto Raptors,Boston Celtics,2014,0,0
Toronto Raptors,Charlotte Hornets,2014,1,1
Utah Jazz,Houston Rockets,2014,0,1
Utah Jazz,Dallas Mavericks,2014,0,0
Utah Jazz,Phoenix Suns,2014,1,1
Utah Jazz,Los Angeles Clippers,2014,0,0
Utah Jazz,Cleveland Cavaliers,2014,1,1
Utah Jazz,Dallas Mavericks,2014,0,1
Utah Jazz,Detroit Pistons,2014,1,0
Utah Jazz,Indiana Pacers,2014,0,0
Utah Jazz,Atlanta Hawks,2014,0,0
Utah Jazz,New York Knicks,2014,1,0
Utah Jazz,Toronto Raptors,2014,0,0
Utah Jazz,Oklahoma City Thunder,2014,1,1
Utah Jazz,Golden State Warriors,2014,0,0
Utah Jazz,New Orleans Pelicans,2014,0,1
Utah Jazz,Chicago Bulls,2014,0,1
Utah Jazz,Oklahoma City Thunder,2014,0,0
Utah Jazz,Los Angeles Clippers,2014,0,1
Utah Jazz,Denver Nuggets,2014,0,1
Utah Jazz,Toronto Raptors,2014,0,1
Utah Jazz,Orlando Magic,2014,0,1
Utah Jazz,Sacramento Kings,2014,0,0
Utah Jazz,San Antonio Spurs,2014,1,1
Utah Jazz,Miami Heat,2014,0,1
Utah Jazz,Washington Wizards,2014,0,0
Utah Jazz,New Orleans Pelicans,2014,0,0
Utah Jazz,Miami Heat,2014,1,0
Utah Jazz,Orlando Magic,2014,1,0
Utah Jazz,Charlotte Hornets,2014,0,0
Utah Jazz,Memphis Grizzlies,2014,1,0
Utah Jazz,Philadelphia 76ers,2014,1,1
Utah Jazz,Los Angeles Clippers,2014,0,0
Utah Jazz,Minnesota Timberwolves,2014,1,1
Utah Jazz,Atlanta Hawks,2014,0,1
Utah Jazz,Minnesota Timberwolves,2014,1,0
Utah Jazz,Indiana Pacers,2014,0,1
Utah Jazz,Chicago Bulls,2014,1,0
Utah Jazz,Oklahoma City Thunder,2014,0,0
Utah Jazz,Houston Rockets,2014,0,0
Utah Jazz,Golden State Warriors,2014,0,1
Utah Jazz,Los Angeles Lakers,2014,1,1
Utah Jazz,San Antonio Spurs,2014,0,0
Utah Jazz,Cleveland Cavaliers,2014,0,0
Utah Jazz,Milwaukee Bucks,2014,1,0
Utah Jazz,Brooklyn Nets,2014,1,1
Utah Jazz,Boston Celtics,2014,0,1
Utah Jazz,Los Angeles Clippers,2014,0,1
Utah Jazz,Golden State Warriors,2014,1,1
Utah Jazz,Portland Trail Blazers,2014,0,0
Utah Jazz,Memphis Grizzlies,2014,0,1
Utah Jazz,Phoenix Suns,2014,0,0
Utah Jazz,Sacramento Kings,2014,1,1
Utah Jazz,New Orleans Pelicans,2014,1,0
Utah Jazz,Dallas Mavericks,2014,0,0
Utah Jazz,Portland Trail Blazers,2014,1,1
Utah Jazz,San Antonio Spurs,2014,1,1
Utah Jazz,Los Angeles Lakers,2014,0,1
Utah Jazz,Denver Nuggets,2014,1,0
Utah Jazz,Milwaukee Bucks,2014,1,1
Utah Jazz,Memphis Grizzlies,2014,1,0
Utah Jazz,Boston Celtics,2014,0,0
Utah Jazz,Philadelphia 76ers,2014,1,0
Utah Jazz,Brooklyn Nets,2014,1,0
Utah Jazz,New York Knicks,2014,1,1
Utah Jazz,Houston Rockets,2014,1,1
Utah Jazz,Detroit Pistons,2014,1,1
Utah Jazz,Charlotte Hornets,2014,1,1
Utah Jazz,Washington Wizards,2014,0,1
Utah Jazz,Los Angeles Lakers,2014,1,0
Utah Jazz,Golden State Warriors,2014,0,0
Utah Jazz,Minnesota Timberwolves,2014,0,1
Utah Jazz,Portland Trail Blazers,2014,0,1
Utah Jazz,Denver Nuggets,2014,0,0
Utah Jazz,Oklahoma City Thunder,2014,1,1
Utah Jazz,Minnesota Timberwolves,2014,1,0
Utah Jazz,Denver Nuggets,2014,1,1
Utah Jazz,Phoenix Suns,2014,0,0
Utah Jazz,Sacramento Kings,2014,1,0
Utah Jazz,Sacramento Kings,2014,1,1
Utah Jazz,Memphis Grizzlies,2014,0,1
Utah Jazz,Portland Trail Blazers,2014,1,0
Utah Jazz,Dallas Mavericks,2014,1,1
Utah Jazz,Houston Rockets,2014,0,0
Washington Wizards,Miami Heat,2014,0,0
Washington Wizards,Orlando Magic,2014,1,0
Washington Wizards,Milwaukee Bucks,2014,1,1
Washington Wizards,New York Knicks,2014,1,0
Washington Wizards,Indiana Pacers,2014,1,1
Washington Wizards,Toronto Raptors,2014,0,0
Washington Wizards,Indiana Pacers,2014,1,0
Washington Wizards,Detroit Pistons,2014,1,1
Washington Wizards,Orlando Magic,2014,1,1
Washington Wizards,Dallas Mavericks,2014,0,1
Washington Wizards,Cleveland Cavaliers,2014,1,1
Washington Wizards,Milwaukee Bucks,2014,1,0
Washington Wizards,Atlanta Hawks,2014,0,1
Washington Wizards,Cleveland Cavaliers,2014,0,0
Washington Wizards,New Orleans Pelicans,2014,1,1
Washington Wizards,Miami Heat,2014,1,1
Washington Wizards,Los Angeles Lakers,2014,1,1
Washington Wizards,Denver Nuggets,2014,1,1
Washington Wizards,Boston Celtics,2014,0,0
Washington Wizards,Boston Celtics,2014,1,1
Washington Wizards,Orlando Magic,2014,1,0
Washington Wizards,Los Angeles Clippers,2014,1,1
Washington Wizards,Utah Jazz,2014,1,1
Washington Wizards,Minnesota Timberwolves,2014,1,1
Washington Wizards,Miami Heat,2014,1,0
Washington Wizards,Phoenix Suns,2014,0,1
Washington Wizards,Chicago Bulls,2014,0,1
Washington Wizards,New York Knicks,2014,1,0
Washington Wizards,Boston Celtics,2014,1,1
Washington Wizards,Houston Rockets,2014,1,0
Washington Wizards,Dallas Mavericks,2014,0,0
Washington Wizards,Oklahoma City Thunder,2014,0,0
Washington Wizards,San Antonio Spurs,2014,0,0
Washington Wizards,New Orleans Pelicans,2014,1,0
Washington Wizards,New York Knicks,2014,1,1
Washington Wizards,Chicago Bulls,2014,1,1
Washington Wizards,Atlanta Hawks,2014,0,0
Washington Wizards,San Antonio Spurs,2014,1,1
Washington Wizards,Chicago Bulls,2014,1,0
Washington Wizards,Brooklyn Nets,2014,0,1
Washington Wizards,Brooklyn Nets,2014,1,0
Washington Wizards,Philadelphia 76ers,2014,1,1
Washington Wizards,Oklahoma City Thunder,2014,0,1
Washington Wizards,Portland Trail Blazers,2014,0,0
Washington Wizards,Denver Nuggets,2014,1,0
Washington Wizards,Los Angeles Lakers,2014,1,0
Washington Wizards,Phoenix Suns,2014,0,0
Washington Wizards,Toronto Raptors,2014,0,1
Washington Wizards,Charlotte Hornets,2014,0,1
Washington Wizards,Atlanta Hawks,2014,0,0
Washington Wizards,Charlotte Hornets,2014,0,0
Washington Wizards,Brooklyn Nets,2014,1,1
Washington Wizards,Orlando Magic,2014,1,1
Washington Wizards,Toronto Raptors,2014,0,0
Washington Wizards,Cleveland Cavaliers,2014,0,1
Washington Wizards,Detroit Pistons,2014,0,0
Washington Wizards,Golden State Warriors,2014,0,1
Washington Wizards,Minnesota Timberwolves,2014,0,0
Washington Wizards,Philadelphia 76ers,2014,0,0
Washington Wizards,Detroit Pistons,2014,1,1
Washington Wizards,Chicago Bulls,2014,0,0
Washington Wizards,Miami Heat,2014,1,1
Washington Wizards,Milwaukee Bucks,2014,0,0
Washington Wizards,Charlotte Hornets,2014,1,0
Washington Wizards,Memphis Grizzlies,2014,1,1
Washington Wizards,Sacramento Kings,2014,1,1
Washington Wizards,Portland Trail Blazers,2014,1,1
Washington Wizards,Utah Jazz,2014,1,0
Washington Wizards,Los Angeles Clippers,2014,0,0
Washington Wizards,Sacramento Kings,2014,0,0
Washington Wizards,Golden State Warriors,2014,0,0
Washington Wizards,Indiana Pacers,2014,0,1
Washington Wizards,Charlotte Hornets,2014,1,1
Washington Wizards,Houston Rockets,2014,0,1
Washington Wizards,Philadelphia 76ers,2014,1,1
Washington Wizards,New York Knicks,2014,1,1
Washington Wizards,Memphis Grizzlies,2014,1,0
Washington Wizards,Philadelphia 76ers,2014,1,0
Washington Wizards,Brooklyn Nets,2014,0,0
Washington Wizards,Atlanta Hawks,2014,1,1
Washington Wizards,Indiana Pacers,2014,0,0
Washington Wizards,Cleveland Cavaliers,2014,0,0
Atlanta Hawks,Detroit Pistons,2015,0,1
Atlanta Hawks,New York Knicks,2015,1,0
Atlanta Hawks,Charlotte Hornets,2015,1,1
Atlanta Hawks,Charlotte Hornets,2015,1,0
Atlanta Hawks,Miami Heat,2015,1,0
Atlanta Hawks,Brooklyn Nets,2015,1,1
Atlanta Hawks,New Orleans Pelicans,2015,1,0
Atlanta Hawks,Washington Wizards,2015,1,1
Atlanta Hawks,Minnesota Timberwolves,2015,0,1
Atlanta Hawks,New Orleans Pelicans,2015,1,1
Atlanta Hawks,Boston Celtics,2015,0,0
Atlanta Hawks,Utah Jazz,2015,0,1
Atlanta Hawks,Brooklyn Nets,2015,0,0
Atlanta Hawks,Sacramento Kings,2015,1,1
Atlanta Hawks,Cleveland Cavaliers,2015,0,0
Atlanta Hawks,Boston Celtics,2015,1,1
Atlanta Hawks,Minnesota Timberwolves,2015,0,0
Atlanta Hawks,Memphis Grizzlies,2015,1,0
Atlanta Hawks,San Antonio Spurs,2015,0,0
Atlanta Hawks,Oklahoma City Thunder,2015,1,1
Atlanta Hawks,Toronto Raptors,2015,0,1
Atlanta Hawks,Los Angeles Lakers,2015,1,1
Atlanta Hawks,Dallas Mavericks,2015,1,0
Atlanta Hawks,Oklahoma City Thunder,2015,0,0
Atlanta Hawks,San Antonio Spurs,2015,0,1
Atlanta Hawks,Miami Heat,2015,0,1
Atlanta Hawks,Philadelphia 76ers,2015,1,1
Atlanta Hawks,Boston Celtics,2015,1,0
Atlanta Hawks,Orlando Magic,2015,1,0
Atlanta Hawks,Portland Trail Blazers,2015,1,1
Atlanta Hawks,Detroit Pistons,2015,1,1
Atlanta Hawks,New York Knicks,2015,1,1
Atlanta Hawks,Indiana Pacers,2015,0,0
Atlanta Hawks,Houston Rockets,2015,1,0
Atlanta Hawks,New York Knicks,2015,0,0
Atlanta Hawks,New York Knicks,2015,0,1
Atlanta Hawks,Philadelphia 76ers,2015,1,0
Atlanta Hawks,Chicago Bulls,2015,1,1
Atlanta Hawks,Charlotte Hornets,2015,0,0
Atlanta Hawks,Milwaukee Bucks,2015,0,0
Atlanta Hawks,Brooklyn Nets,2015,1,1
Atlanta Hawks,Orlando Magic,2015,1,1
Atlanta Hawks,Portland Trail Blazers,2015,1,0
Atlanta Hawks,Sacramento Kings,2015,0,0
Atlanta Hawks,Phoenix Suns,2015,0,0
Atlanta Hawks,Denver Nuggets,2015,1,0
Atlanta Hawks,Los Angeles Clippers,2015,0,1
Atlanta Hawks,Indiana Pacers,2015,0,0
Atlanta Hawks,Miami Heat,2015,0,0
Atlanta Hawks,Dallas Mavericks,2015,1,1
Atlanta Hawks,Philadelphia 76ers,2015,1,0
Atlanta Hawks,Indiana Pacers,2015,1,1
Atlanta Hawks,Orlando Magic,2015,0,0
Atlanta Hawks,Orlando Magic,2015,0,1
Atlanta Hawks,Chicago Bulls,2015,1,0
Atlanta Hawks,Miami Heat,2015,0,1
Atlanta Hawks,Milwaukee Bucks,2015,0,1
Atlanta Hawks,Golden State Warriors,2015,0,1
Atlanta Hawks,Chicago Bulls,2015,1,1
Atlanta Hawks,Charlotte Hornets,2015,1,1
Atlanta Hawks,Golden State Warriors,2015,0,0
Atlanta Hawks,Los Angeles Lakers,2015,1,0
Atlanta Hawks,Los Angeles Clippers,2015,1,0
Atlanta Hawks,Utah Jazz,2015,1,0
Atlanta Hawks,Toronto Raptors,2015,0,0
Atlanta Hawks,Memphis Grizzlies,2015,1,1
Atlanta Hawks,Indiana Pacers,2015,1,1
Atlanta Hawks,Detroit Pistons,2015,1,0
Atlanta Hawks,Denver Nuggets,2015,1,1
Atlanta Hawks,Houston Rockets,2015,1,1
Atlanta Hawks,Washington Wizards,2015,0,1
Atlanta Hawks,Washington Wizards,2015,1,0
Atlanta Hawks,Milwaukee Bucks,2015,1,1
Atlanta Hawks,Detroit Pistons,2015,1,0
Atlanta Hawks,Chicago Bulls,2015,1,0
Atlanta Hawks,Toronto Raptors,2015,0,0
Atlanta Hawks,Cleveland Cavaliers,2015,0,1
Atlanta Hawks,Phoenix Suns,2015,1,1
Atlanta Hawks,Toronto Raptors,2015,1,1
Atlanta Hawks,Boston Celtics,2015,1,1
Atlanta Hawks,Cleveland Cavaliers,2015,0,0
Atlanta Hawks,Washington Wizards,2015,0,0
Boston Celtics,Philadelphia 76ers,2015,1,1
Boston Celtics,Toronto Raptors,2015,0,1
Boston Celtics,San Antonio Spurs,2015,0,1
Boston Celtics,Indiana Pacers,2015,0,0
Boston Celtics,Washington Wizards,2015,1,1
Boston Celtics,Milwaukee Bucks,2015,1,0
Boston Celtics,Indiana Pacers,2015,0,1
Boston Celtics,Atlanta Hawks,2015,1,1
Boston Celtics,Oklahoma City Thunder,2015,1,0
Boston Celtics,Houston Rockets,2015,1,0
Boston Celtics,Dallas Mavericks,2015,0,1
Boston Celtics,Brooklyn Nets,2015,1,1
Boston Celtics,Brooklyn Nets,2015,0,0
Boston Celtics,Atlanta Hawks,2015,0,0
Boston Celtics,Philadelphia 76ers,2015,1,1
Boston Celtics,Washington Wizards,2015,1,1
Boston Celtics,Orlando Magic,2015,0,0
Boston Celtics,Miami Heat,2015,1,0
Boston Celtics,Sacramento Kings,2015,1,0
Boston Celtics,San Antonio Spurs,2015,0,0
Boston Celtics,New Orleans Pelicans,2015,1,0
Boston Celtics,Chicago Bulls,2015,1,1
Boston Celtics,Golden State Warriors,2015,0,1
Boston Celtics,Charlotte Hornets,2015,1,0
Boston Celtics,Cleveland Cavaliers,2015,0,1
Boston Celtics,Detroit Pistons,2015,0,0
Boston Celtics,Atlanta Hawks,2015,0,1
Boston Celtics,Minnesota Timberwolves,2015,1,1
Boston Celtics,Charlotte Hornets,2015,1,0
Boston Celtics,Detroit Pistons,2015,1,0
Boston Celtics,New York Knicks,2015,1,1
Boston Celtics,Los Angeles Lakers,2015,0,1
Boston Celtics,Brooklyn Nets,2015,0,1
Boston Celtics,Brooklyn Nets,2015,1,0
Boston Celtics,Detroit Pistons,2015,0,1
Boston Celtics,Chicago Bulls,2015,0,0
Boston Celtics,Memphis Grizzlies,2015,0,0
Boston Celtics,New York Knicks,2015,0,0
Boston Celtics,Indiana Pacers,2015,1,1
Boston Celtics,Phoenix Suns,2015,1,1
Boston Celtics,Washington Wizards,2015,1,0
Boston Celtics,Dallas Mavericks,2015,0,0
Boston Celtics,Toronto Raptors,2015,0,0
Boston Celtics,Chicago Bulls,2015,1,1
Boston Celtics,Philadelphia 76ers,2015,1,0
Boston Celtics,Washington Wizards,2015,1,0
Boston Celtics,Denver Nuggets,2015,1,1
Boston Celtics,Orlando Magic,2015,1,1
Boston Celtics,Orlando Magic,2015,0,0
Boston Celtics,New York Knicks,2015,1,0
Boston Celtics,Detroit Pistons,2015,1,1
Boston Celtics,Cleveland Cavaliers,2015,1,0
Boston Celtics,Sacramento Kings,2015,1,1
Boston Celtics,Milwaukee Bucks,2015,0,0
Boston Celtics,Los Angeles Clippers,2015,1,1
Boston Celtics,Utah Jazz,2015,0,0
Boston Celtics,Denver Nuggets,2015,1,0
Boston Celtics,Minnesota Timberwolves,2015,0,0
Boston Celtics,Milwaukee Bucks,2015,1,1
Boston Celtics,Miami Heat,2015,1,1
Boston Celtics,Utah Jazz,2015,1,1
Boston Celtics,Portland Trail Blazers,2015,1,1
Boston Celtics,New York Knicks,2015,1,1
Boston Celtics,Cleveland Cavaliers,2015,0,0
Boston Celtics,Memphis Grizzlies,2015,1,1
Boston Celtics,Houston Rockets,2015,0,1
Boston Celtics,Indiana Pacers,2015,0,0
Boston Celtics,Oklahoma City Thunder,2015,0,1
Boston Celtics,Toronto Raptors,2015,0,0
Boston Celtics,Philadelphia 76ers,2015,1,0
Boston Celtics,Orlando Magic,2015,1,1
Boston Celtics,Toronto Raptors,2015,1,1
Boston Celtics,Phoenix Suns,2015,1,0
Boston Celtics,Los Angeles Clippers,2015,0,0
Boston Celtics,Portland Trail Blazers,2015,0,0
Boston Celtics,Golden State Warriors,2015,1,0
Boston Celtics,Los Angeles Lakers,2015,1,0
Boston Celtics,New Orleans Pelicans,2015,1,1
Boston Celtics,Milwaukee Bucks,2015,1,1
Boston Celtics,Atlanta Hawks,2015,0,0
Boston Celtics,Charlotte Hornets,2015,0,1
Boston Celtics,Miami Heat,2015,1,1
Brooklyn Nets,Chicago Bulls,2015,0,1
Brooklyn Nets,San Antonio Spurs,2015,0,0
Brooklyn Nets,Memphis Grizzlies,2015,0,0
Brooklyn Nets,Milwaukee Bucks,2015,0,1
Brooklyn Nets,Atlanta Hawks,2015,0,0
Brooklyn Nets,Los Angeles Lakers,2015,0,1
Brooklyn Nets,Milwaukee Bucks,2015,0,0
Brooklyn Nets,Houston Rockets,2015,1,0
Brooklyn Nets,Sacramento Kings,2015,0,0
Brooklyn Nets,Golden State Warriors,2015,0,0
Brooklyn Nets,Atlanta Hawks,2015,1,1
Brooklyn Nets,Charlotte Hornets,2015,0,0
Brooklyn Nets,Boston Celtics,2015,0,0
Brooklyn Nets,Boston Celtics,2015,1,1
Brooklyn Nets,Oklahoma City Thunder,2015,0,0
Brooklyn Nets,Cleveland Cavaliers,2015,0,0
Brooklyn Nets,Detroit Pistons,2015,1,1
Brooklyn Nets,Phoenix Suns,2015,1,1
Brooklyn Nets,New York Knicks,2015,0,0
Brooklyn Nets,Golden State Warriors,2015,0,1
Brooklyn Nets,Houston Rockets,2015,1,1
Brooklyn Nets,Philadelphia 76ers,2015,1,1
Brooklyn Nets,Los Angeles Clippers,2015,0,1
Brooklyn Nets,Orlando Magic,2015,0,1
Brooklyn Nets,Miami Heat,2015,0,1
Brooklyn Nets,Indiana Pacers,2015,0,0
Brooklyn Nets,Minnesota Timberwolves,2015,0,1
Brooklyn Nets,Chicago Bulls,2015,1,0
Brooklyn Nets,Dallas Mavericks,2015,0,1
Brooklyn Nets,Washington Wizards,2015,0,1
Brooklyn Nets,Miami Heat,2015,1,0
Brooklyn Nets,Orlando Magic,2015,0,0
Brooklyn Nets,Boston Celtics,2015,1,0
Brooklyn Nets,Boston Celtics,2015,0,1
Brooklyn Nets,Toronto Raptors,2015,0,1
Brooklyn Nets,Orlando Magic,2015,0,1
Brooklyn Nets,Detroit Pistons,2015,0,0
Brooklyn Nets,San Antonio Spurs,2015,0,1
Brooklyn Nets,New York Knicks,2015,1,1
Brooklyn Nets,Portland Trail Blazers,2015,0,1
Brooklyn Nets,Atlanta Hawks,2015,0,0
Brooklyn Nets,Toronto Raptors,2015,0,0
Brooklyn Nets,Cleveland Cavaliers,2015,0,1
Brooklyn Nets,Utah Jazz,2015,0,1
Brooklyn Nets,Oklahoma City Thunder,2015,1,1
Brooklyn Nets,Miami Heat,2015,0,1
Brooklyn Nets,Dallas Mavericks,2015,0,0
Brooklyn Nets,New Orleans Pelicans,2015,0,0
Brooklyn Nets,Detroit Pistons,2015,0,1
Brooklyn Nets,Indiana Pacers,2015,0,1
Brooklyn Nets,Sacramento Kings,2015,1,1
Brooklyn Nets,Philadelphia 76ers,2015,0,0
Brooklyn Nets,Denver Nuggets,2015,1,1
Brooklyn Nets,Memphis Grizzlies,2015,0,1
Brooklyn Nets,New York Knicks,2015,1,1
Brooklyn Nets,Charlotte Hornets,2015,0,1
Brooklyn Nets,Portland Trail Blazers,2015,0,0
